Date,Gas_Price,Carbon_Price
2020-02-20,9.5649995803833,3214.530029296875
2020-02-21,9.40999984741211,3210.77001953125
2020-02-24,9.045000076293945,3080.3798828125
2020-02-25,9.005000114440918,3031.489990234375
2020-02-26,9.069999694824219,3041.52001953125
2020-02-27,8.869999885559082,2958.77001953125
2020-02-28,8.875,2960.02001953125
2020-03-02,8.885000228881836,2948.739990234375
2020-03-03,9.170000076293945,2928.679931640625
2020-03-04,8.90999984741211,2987.610107421875
2020-03-05,8.850000381469727,2985.10009765625
2020-03-06,8.645000457763672,2936.199951171875
2020-03-09,8.625,2918.64990234375
2020-03-10,8.994999885559082,3021.4599609375
2020-03-11,9.369999885559082,2998.889892578125
2020-03-12,9.324999809265137,2823.3701171875
2020-03-13,9.28499984741211,2750.64990234375
2020-03-16,8.739999771118164,2440.989990234375
2020-03-17,8.470000267028809,2295.56005859375
2020-03-18,8.265000343322754,1918.18994140625
2020-03-19,8.545000076293945,2054.840087890625
2020-03-20,8.295000076293945,2019.739990234375
2020-03-23,7.849999904632568,1948.280029296875
2020-03-24,7.909999847412109,2103.739990234375
2020-03-25,7.744999885559082,2195.260009765625
2020-03-26,7.574999809265137,2175.199951171875
2020-03-27,7.21999979019165,2054.840087890625
2020-03-30,6.894999980926514,2138.840087890625
2020-03-31,6.900000095367432,2216.570068359375
2020-04-01,6.824999809265137,2141.35009765625
2020-04-02,6.934999942779541,2264.2099609375
2020-04-03,6.920000076293945,2251.679931640625
2020-04-06,7.284999847412109,2557.580078125
2020-04-07,7.284999847412109,2571.3701171875
2020-04-08,7.260000228881836,2650.360107421875
2020-04-09,7.28000020980835,2642.830078125
2020-04-14,6.875,2483.610107421875
2020-04-15,6.650000095367432,2413.39990234375
2020-04-16,6.90500020980835,2625.280029296875
2020-04-17,6.994999885559082,2720.570068359375
2020-04-20,6.619999885559082,2680.449951171875
2020-04-21,6.315000057220459,2488.6298828125
2020-04-22,6.224999904632568,2590.179931640625
2020-04-23,6.054999828338623,2636.570068359375
2020-04-24,5.769999980926514,2600.2099609375
2020-04-27,5.940000057220459,2542.5400390625
2020-04-28,6.144999980926514,2533.760009765625
2020-04-29,6.014999866485596,2531.25
2020-04-30,6.21999979019165,2453.52001953125
2020-05-04,5.739999771118164,2425.93994140625
2020-05-05,5.675000190734863,2393.35009765625
2020-05-06,5.764999866485596,2382.06005859375
2020-05-07,5.84499979019165,2449.760009765625
2020-05-08,5.829999923706055,2425.93994140625
2020-05-11,5.704999923706055,2390.840087890625
2020-05-12,5.315000057220459,2321.8798828125
2020-05-13,5.119999885559082,2340.68994140625
2020-05-14,5.264999866485596,2362.0
2020-05-15,5.21999979019165,2403.3701171875
2020-05-18,4.920000076293945,2550.06005859375
2020-05-19,4.610000133514404,2503.669921875
2020-05-20,4.460000038146973,2665.39990234375
2020-05-21,3.825000047683716,2655.3701171875
2020-05-22,3.890000104904175,2682.949951171875
2020-05-26,4.125,2708.030029296875
2020-05-27,3.694999933242798,2674.179931640625
2020-05-28,3.509999990463257,2665.39990234375
2020-05-29,4.385000228881836,2682.949951171875
2020-06-02,4.849999904632568,2766.949951171875
2020-06-03,5.329999923706055,2768.2099609375
2020-06-04,5.389999866485596,2784.5
2020-06-05,5.710000038146973,2913.639892578125
2020-06-08,5.25,2847.18994140625
2020-06-09,4.804999828338623,2818.35009765625
2020-06-10,4.800000190734863,2872.260009765625
2020-06-11,4.989999771118164,2792.030029296875
2020-06-12,5.275000095367432,2758.179931640625
2020-06-15,5.514999866485596,2778.239990234375
2020-06-16,5.260000228881836,2855.969970703125
2020-06-17,5.210000038146973,2852.2099609375
2020-06-18,5.449999809265137,3067.840087890625
2020-06-19,5.614999771118164,3028.97998046875
2020-06-22,5.494999885559082,3075.3701171875
2020-06-23,5.829999923706055,3185.68994140625
2020-06-24,5.664999961853027,3184.43994140625
2020-06-25,5.255000114440918,3156.860107421875
2020-06-26,5.105000019073486,3100.43994140625
2020-06-29,5.840000152587891,3338.64990234375
2020-06-30,6.164999961853027,3381.27001953125
2020-07-01,5.864999771118164,3474.050048828125
2020-07-02,5.945000171661377,3431.419921875
2020-07-06,6.09499979019165,3723.5400390625
2020-07-07,6.125,3684.669921875
2020-07-08,5.934999942779541,3675.89990234375
2020-07-09,5.755000114440918,3586.8798828125
2020-07-10,5.474999904632568,3638.2900390625
2020-07-13,5.110000133514404,3679.659912109375
2020-07-14,5.085000038146973,3716.02001953125
2020-07-15,5.224999904632568,3616.969970703125
2020-07-16,5.059999942779541,3336.139892578125
2020-07-17,5.114999771118164,3487.840087890625
2020-07-20,4.730000019073486,3280.97998046875
2020-07-21,4.789999961853027,3336.139892578125
2020-07-22,4.829999923706055,3338.64990234375
2020-07-23,4.985000133514404,3426.409912109375
2020-07-24,5.010000228881836,3306.050048828125
2020-07-27,4.784999847412109,3135.550048828125
2020-07-28,4.960000038146973,3227.070068359375
2020-07-29,5.175000190734863,3283.47998046875
